ENDPOINT;METODO_JAVA;ASSINATURA_COMPLETA
/psec/treino-bi/avaliacoes-fisicas-realizado/{codigoPessoa};br.com.pacto.controller.json.gestao.BITreinoController.avaliacoesFisicasComAgendamento(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.avaliacoesFisicasComAgendamento(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO)
/psec/treino-bi/avaliacoes-fisicas/exportar;br.com.pacto.controller.json.gestao.BITreinoController.avaliacoesFisicasExportar(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO,javax.servlet.http.HttpServletRequest);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.avaliacoesFisicasExportar(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO,javax.servlet.http.HttpServletRequest)
/psec/treino-bi/avaliacoes-fisicas/{codigoPessoa};br.com.pacto.controller.json.gestao.BITreinoController.avaliacoesfisicas(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.avaliacoesfisicas(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO)
/psec/treino-bi/carteira;br.com.pacto.controller.json.gestao.BITreinoController.carteira(java.lang.Integer,java.lang.Integer);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.carteira(java.lang.Integer,java.lang.Integer)
/psec/treino-bi/contagem-treinos-aprovar;br.com.pacto.controller.json.gestao.BITreinoController.contagemTreinosAprovar(java.lang.Integer,java.lang.Integer);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.contagemTreinosAprovar(java.lang.Integer,java.lang.Integer)
/psec/treino-bi/dados;br.com.pacto.controller.json.gestao.BITreinoController.obterListaWods(java.lang.Integer,java.lang.Integer);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.obterListaWods(java.lang.Integer,java.lang.Integer)
/psec/treino-bi/dash;br.com.pacto.controller.json.gestao.BITreinoController.obterDashboard(java.lang.Integer,java.lang.Integer,java.lang.Integer);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.obterDashboard(java.lang.Integer,java.lang.Integer,java.lang.Integer)
/psec/treino-bi/dash_avaliacao_do_professor;br.com.pacto.controller.json.gestao.BITreinoController.obterAvaliacaoDoProfessor(java.lang.Integer,java.lang.Integer,java.lang.Integer);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.obterAvaliacaoDoProfessor(java.lang.Integer,java.lang.Integer,java.lang.Integer)
/psec/treino-bi/disponibilidades/aguardando-confirmacao;br.com.pacto.controller.json.gestao.BITreinoController.aguardandoconfirmacao(java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.aguardandoconfirmacao(java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String)
/psec/treino-bi/disponibilidades/confirmaram;br.com.pacto.controller.json.gestao.BITreinoController.confirmaram(java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.confirmaram(java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String)
/psec/treino-bi/disponibilidades/executaram;br.com.pacto.controller.json.gestao.BITreinoController.executaram(java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.executaram(java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String)
/psec/treino-bi/disponibilidades/faltaram;br.com.pacto.controller.json.gestao.BITreinoController.faltaram(java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.faltaram(java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String)
/psec/treino-bi/disponibilidades/horas-disponibilidade;br.com.pacto.controller.json.gestao.BITreinoController.horasdisponibilidade(java.lang.Integer,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.horasdisponibilidade(java.lang.Integer,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO)
/psec/treino-bi/disponibilidades/horas-executadas;br.com.pacto.controller.json.gestao.BITreinoController.horasexecutadas(java.lang.Integer,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.horasexecutadas(java.lang.Integer,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO)
/psec/treino-bi/disponibilidades/professores/exportar;br.com.pacto.controller.json.gestao.BITreinoController.disponibilidadeProfessoresExportar(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO,javax.servlet.http.HttpServletRequest);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.disponibilidadeProfessoresExportar(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO,javax.servlet.http.HttpServletRequest)
/psec/treino-bi/disponibilidades/professores/{codigoPessoa};br.com.pacto.controller.json.gestao.BITreinoController.professores(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.professores(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO)
/psec/treino-bi/disponibilidades/treinos-novos/exportar;br.com.pacto.controller.json.gestao.BITreinoController.disponibilidadeNovosTreinosExportar(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO,javax.servlet.http.HttpServletRequest);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.disponibilidadeNovosTreinosExportar(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO,javax.servlet.http.HttpServletRequest)
/psec/treino-bi/disponibilidades/treinos-novos/{codigoPessoa};br.com.pacto.controller.json.gestao.BITreinoController.treinosnovos(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.treinosnovos(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO)
/psec/treino-bi/entrada-carteira/novos;br.com.pacto.controller.json.gestao.BITreinoController.entradacarteiranovos(java.lang.Integer,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.entradacarteiranovos(java.lang.Integer,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO)
/psec/treino-bi/entrada-carteira/trocaram;br.com.pacto.controller.json.gestao.BITreinoController.entradacarteiratrocaram(java.lang.Integer,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.entradacarteiratrocaram(java.lang.Integer,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO)
/psec/treino-bi/finalizar-acompanhamento-aluno/v2/{codigoCliente}/{codigoProfessor}/{programaId}/{fichaId};br.com.pacto.controller.json.gestao.BITreinoController.finalizarAcompanhamentoV2(java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.finalizarAcompanhamentoV2(java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer)
/psec/treino-bi/gerados-executados;br.com.pacto.controller.json.gestao.BITreinoController.getMetricasGeradosExecutados(java.time.LocalDate,java.time.LocalDate);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.getMetricasGeradosExecutados(java.time.LocalDate,java.time.LocalDate)
/psec/treino-bi/importar-aluno-fora-treino;br.com.pacto.controller.json.gestao.BITreinoController.importarAlunoForaTreino(java.lang.Integer,java.lang.Integer);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.importarAlunoForaTreino(java.lang.Integer,java.lang.Integer)
/psec/treino-bi/iniciar-acompanhamento-aluno/v2/{codigoCliente}/{codigoProfessor};br.com.pacto.controller.json.gestao.BITreinoController.iniciarAcompanhamentoV2(java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.iniciarAcompanhamentoV2(java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer)
/psec/treino-bi/lista-alunos-execucao-treino-ultimos-dias/{empresaId}/{dia}/{periodo};br.com.pacto.controller.json.gestao.BITreinoController.listAlunosExecucaoTreinoUltimosDias(java.lang.Integer,java.lang.Integer,java.lang.String,org.json.JSONObject,br.com.pacto.base.dto.PaginadorDTO);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.listAlunosExecucaoTreinoUltimosDias(java.lang.Integer,java.lang.Integer,java.lang.String,org.json.JSONObject,br.com.pacto.base.dto.PaginadorDTO)
/psec/treino-bi/lista-alunos-vencer-30-dias/{codigoPessoa};br.com.pacto.controller.json.gestao.BITreinoController.listaAlunosVencer30Dias(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.listaAlunosVencer30Dias(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO)
/psec/treino-bi/percentual-ocupacao/exportar;br.com.pacto.controller.json.gestao.BITreinoController.percOcupacaoExportar(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO,javax.servlet.http.HttpServletRequest);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.percOcupacaoExportar(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO,javax.servlet.http.HttpServletRequest)
/psec/treino-bi/percentual-ocupacao/{codigoPessoa};br.com.pacto.controller.json.gestao.BITreinoController.percentualocupacao(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.percentualocupacao(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO)
/psec/treino-bi/processar-dados;br.com.pacto.controller.json.gestao.BITreinoController.procesardados(java.lang.Integer,java.lang.Integer);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.procesardados(java.lang.Integer,java.lang.Integer)
/psec/treino-bi/resumo-execucoes-periodo/{empresaId};br.com.pacto.controller.json.gestao.BITreinoController.obterResumoExecucoesPorPeriodo(java.lang.Integer);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.obterResumoExecucoesPorPeriodo(java.lang.Integer)
/psec/treino-bi/saida-carteira;br.com.pacto.controller.json.gestao.BITreinoController.saidacarteira(java.lang.Integer,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.saidacarteira(java.lang.Integer,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO)
/psec/treino-bi/treinamento;br.com.pacto.controller.json.gestao.BITreinoController.treinamento(java.lang.Integer,java.lang.Integer);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.treinamento(java.lang.Integer,java.lang.Integer)
/psec/treino-bi/treinos-renovados/exportar;br.com.pacto.controller.json.gestao.BITreinoController.treinosRenovadosExportar(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO,javax.servlet.http.HttpServletRequest);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.treinosRenovadosExportar(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO,javax.servlet.http.HttpServletRequest)
/psec/treino-bi/treinos-renovados/{codigoPessoa};br.com.pacto.controller.json.gestao.BITreinoController.treinosrenovados(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.treinosrenovados(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.Integer,br.com.pacto.base.dto.PaginadorDTO)
/psec/treino-bi/verificar-pendencias;br.com.pacto.controller.json.gestao.BITreinoController.verificarPendencia(java.lang.Integer,java.lang.Integer,java.lang.Integer);public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.verificarPendencia(java.lang.Integer,java.lang.Integer,java.lang.Integer)
/psec/treino-bi/version;br.com.pacto.controller.json.gestao.BITreinoController.obterVersaoController();public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.gestao.BITreinoController.obterVersaoController()
/psec/turmas;org.json.JSONException;public org.springframework.http.ResponseEntity<br.com.pacto.base.dto.EnvelopeRespostaDTO> br.com.pacto.controller.json.turma.TurmasController.listarTurmas(org.json.JSONObject,br.com.pacto.base.dto.PaginadorDTO,java.lang.Integer,java.lang.String) throws org.json.JSONException
